Data Source	World Development Indicators																																																												
																																																													
Last Updated Date	3/23/17																																																												
																																																													
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	avg	2015	2016
Middle East & North Africa (IDA & IBRD countries)	TMN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																	14.97992516							14.97992516		
Tonga	TON	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								22.60827065	22.95586014	19.78190041	15.46275043	18.41225052	18.10252953											18.10252953		
South Asia (IDA & IBRD)	TSA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								17.64341927	18.30503559			16.68162918	13.75265503	13.77750969	16.31281042	18.15340042	17.81619072	12.08263969	11.86466026	12.30057001	12.82316971	13.82285976	18.39786911	14.64584862		
Sub-Saharan Africa (IDA & IBRD countries)	TSS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.2598896	15.72974014	16.42010975		17.1487999	18.03286934	18.07816982		17.08216	17.79326916	17.3132391	15.11833		16.5971508		17.14549851		
Trinidad and Tobago	TTO	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						11.30700016	8.039950371	9.709819794	10.42718029	10.42364979	13.39844036	13.33584976												#DIV/0!		
Tunisia	TUN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						25.95521927		24.90078926	24.59177971	24.64776039	22.88013077	27.68428993	27.83381081	26.69569016	26.86130905	26.42863083	25.25867081	25.26201057	26.07562065		21.61524963			25.75387406		
Turkey	TUR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									7.082409859	6.608960152	6.5322299	7.152460098	8.775930405		8.548620224									8.662275314		
Tuvalu	TUV	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Tanzania	TZA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							11.79397011						19.49263954	18.14315987	15.0141201	19.43172073	18.77840996	17.41091919	19.64801979				17.25626945	18.14690733		
Uganda	UGA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									10.35488987				20.30833054					13.85371971	9.383179665	12.07701969	12.60984039	11.76471996		13.33280166		
Ukraine	UKR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						12.92467022	11.59928036	13.53417015	11.35896969	12.81095028	14.36096001	14.41952038	12.78174973	13.73865032	13.92323017	14.03619003	13.55570984	15.05737019		13.48431969	13.66551971	13.86763954		13.79004214		
Upper middle income	UMC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								16.34314919	16.22695923	15.57692051	14.66877031	15.097785	14.80251503	13.12067986	13.26733971	13.21854973	14.3083148	15.40259457	15.071805	14.65021515	14.96061993			14.31140375		
Uruguay	URY	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									8.318840027	9.199899673	7.719130039	6.829500198	8.420539856	9.464830399	9.898180008					14.92588997				10.67736006		
United States	USA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											16.55019951	16.5940094	15.68447018	15.13099003	15.17790031	14.5592804	14.17160988	12.91057968	13.16851997	13.05128002				14.23182881		
Uzbekistan	UZB	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
St. Vincent and the Grenadines	VCT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							14.84941959	21.14543915	30.78919983		28.7013092	31.47550964		22.59198952		20.03841019		17.33849907	15.48563004					18.8636322		
"Venezuela, RB"	VEN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																															9.343999863	10.09004974		20.66357994						13.36587652		
British Virgin Islands	VGB	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Virgin Islands (U.S.)	VIR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Vietnam	VNM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																	18.05421066		20.93943024		21.43733978			20.14366023		
Vanuatu	VUT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							27.40110016	25.82177925	27.5241909	40.07754898	36.40961838	44.80179977					21.40563011	18.72315025					21.82901001	20.65259679		
World	WLD	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								14.54370975	13.5517149	14.28713512	14.58585024	14.65830994	13.67675972	13.86226511	14.03530025	13.77237034	14.22200012	14.31215954	14.32759953	13.5272851	14.25252533			13.99869612		
Samoa	WSM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								13.41716957	10.4612999	12.77033043	12.79380035						16.06422997							16.06422997		
Kosovo	XKX	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
"Yemen, Rep."	YEM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									30.4892807	30.32127953							12.48921013							12.48921013		
South Africa	ZAF	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										20.47204971	20.09569931	19.59230042	19.93462944	19.9249897	19.68185043	18.38215065	17.90630913	18.30625916	18.04437065	18.92161942	20.62221909	19.15533066	19.10913086	19.08989629		
Zambia	ZMB	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									8.352620125				10.58498955	7.729730129		6.227910042	5.651800156							7.548607469		
Zimbabwe	ZWE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																			8.720910072					8.720910072		
